taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.3021518357552816,0.20658883487170807,0.9999826236921613,computed
Mammalia,0.3021518357552816,0.20658883487170807,0.9999826236921613,computed
Afrosoricida,0.13530420548472025,0.09673787848652844,0.9981203007518797,computed
Chrysochloridae,0.1235714144876928,0.0,1.0,computed
Amblysomus,0.1235714144876928,0.0,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.1235714144876928,0.0,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.1235714144876928,0.0,0,from Chrysochloridae (singleton)
Chlorotalpa,0.1235714144876928,0.0,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.1235714144876928,0.0,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.1235714144876928,0.0,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.1235714144876928,0.0,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.1235714144876928,0.0,0,from Chrysochloridae (singleton)
Huetia,0.1235714144876928,0.0,0,from Chrysochloridae (singleton)
Neamblysomus,0.1235714144876928,0.0,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.13530420548472025,0.09673787848652844,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.13530420548472025,0.09673787848652844,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.1198481266036767,0.08710588013185915,0.9983193277310924,computed
Echinops,0.1198481266036767,0.08710588013185915,0,from Tenrecidae (singleton)
Geogale,0.1198481266036767,0.08710588013185915,0,from Tenrecidae (singleton)
Hemicentetes,0.1198481266036767,0.08710588013185915,1.0,from Tenrecidae (cherry)
Limnogale,0.1198481266036767,0.08710588013185915,0,from Tenrecidae (singleton)
Microgale,0.1198481266036767,0.08710588013185915,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.1198481266036767,0.08710588013185915,1.0,from Tenrecidae (cherry)
Oryzorictes,0.1198481266036767,0.08710588013185915,1.0,from Tenrecidae (cherry)
Potamogale,0.1198481266036767,0.08710588013185915,0,from Tenrecidae (singleton)
Setifer,0.1198481266036767,0.08710588013185915,0,from Tenrecidae (singleton)
Tenrec,0.1198481266036767,0.08710588013185915,0,from Tenrecidae (singleton)
Carnivora,0.32046717523815865,0.17008064904004944,0.9994615695248351,computed
