taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.264978317405462,0.17239012941938084,0.9999826236921613,computed
Mammalia,0.264978317405462,0.17239012941938084,0.9999826236921613,computed
Afrosoricida,0.10661998734696698,0.058646937850419655,0.9981203007518797,computed
Chrysochloridae,0.11766620344814842,0.0,1.0,computed
Amblysomus,0.11766620344814842,0.0,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.11766620344814842,0.0,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.11766620344814842,0.0,0,from Chrysochloridae (singleton)
Chlorotalpa,0.11766620344814842,0.0,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.11766620344814842,0.0,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.11766620344814842,0.0,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.11766620344814842,0.0,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.11766620344814842,0.0,0,from Chrysochloridae (singleton)
Huetia,0.11766620344814842,0.0,0,from Chrysochloridae (singleton)
Neamblysomus,0.11766620344814842,0.0,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.10661998734696698,0.058646937850419655,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.10661998734696698,0.058646937850419655,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.08055874273260515,0.03476951761186964,0.9983193277310924,computed
Echinops,0.08055874273260515,0.03476951761186964,0,from Tenrecidae (singleton)
Geogale,0.08055874273260515,0.03476951761186964,0,from Tenrecidae (singleton)
Hemicentetes,0.08055874273260515,0.03476951761186964,1.0,from Tenrecidae (cherry)
Limnogale,0.08055874273260515,0.03476951761186964,0,from Tenrecidae (singleton)
Microgale,0.08055874273260515,0.03476951761186964,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.08055874273260515,0.03476951761186964,1.0,from Tenrecidae (cherry)
Oryzorictes,0.08055874273260515,0.03476951761186964,1.0,from Tenrecidae (cherry)
Potamogale,0.08055874273260515,0.03476951761186964,0,from Tenrecidae (singleton)
Setifer,0.08055874273260515,0.03476951761186964,0,from Tenrecidae (singleton)
Tenrec,0.08055874273260515,0.03476951761186964,0,from Tenrecidae (singleton)
Carnivora,0.2929181258663025,0.14948669683008078,0.9994615695248351,computed
Ailuridae,0.2929181258663025,0.14948669683008078,0,from Carnivora (singleton)
Ailurus,0.2929181258663025,0.14948669683008078,0,from Ailuridae (singleton)
Canidae,0.3729801652804908,0.05069811153743867,0.9928443649373881,computed
Atelocynus,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Canis,0.3729801652804908,0.05069811153743867,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Chrysocyon,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Cuon,0.3729801652804908,0.05069811153743867,0.0,from Canidae (crown capture probability)
Cynotherium,0.3729801652804908,0.05069811153743867,0.0,from Canidae (unsampled)
Dusicyon,0.3729801652804908,0.05069811153743867,1.0,from Canidae (cherry)
Lycaon,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Nyctereutes,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Otocyon,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Pseudalopex,0.3729801652804908,0.05069811153743867,0.0,from Canidae (not monophyletic)
Speothos,0.3729801652804908,0.05069811153743867,0,from Canidae (singleton)
Urocyon,0.3729801652804908,0.05069811153743867,1.0,from Canidae (cherry)
Vulpes,0.3729801652804908,0.05069811153743867,0.0,from Canidae (not monophyletic)
Xenocyon,0.3729801652804908,0.05069811153743867,0.0,from Canidae (unsampled)
Eupleridae,0.17272362092413146,0.020551544826571084,0.9669421487603306,computed
Cryptoprocta,0.17272362092413146,0.020551544826571084,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.17272362092413146,0.020551544826571084,0.0,from Eupleridae (cherry)
Fossa,0.17272362092413146,0.020551544826571084,0,from Eupleridae (singleton)
Galidia,0.17272362092413146,0.020551544826571084,0,from Eupleridae (singleton)
Galidictis,0.17272362092413146,0.020551544826571084,1.0,from Eupleridae (cherry)
Mungotictis,0.17272362092413146,0.020551544826571084,0,from Eupleridae (singleton)
Salanoia,0.17272362092413146,0.020551544826571084,1.0,from Eupleridae (cherry)
Felidae,0.3311332491831067,0.0,0.9966777408637874,computed
Acinonyx,0.3311332491831067,0.0,0,from Felidae (singleton)
Caracal,0.3311332491831067,0.0,1.0,from Felidae (cherry)
Catopuma,0.3311332491831067,0.0,0.0,from Felidae (not monophyletic)
Felis,0.5794305848286463,0.24386952389760022,1.0,computed
Hemimachairodus,0.3311332491831067,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.3311332491831067,0.0,0,from Felidae (singleton)
Homotherium,0.3311332491831067,0.0,0,from Felidae (singleton)
Leopardus,1.0000000282819324,1.0000000272819323,1.0,computed
Leptailurus,0.3311332491831067,0.0,0,from Felidae (singleton)
Lynx,0.2096848010611739,0.0,1.0,computed
Miracinonyx,0.3311332491831067,0.0,0,from Felidae (singleton)
Neofelis,0.3311332491831067,0.0,0.6666666666666667,from Felidae (crown capture probability)
Otocolobus,0.3311332491831067,0.0,0,from Felidae (singleton)
Panthera,0.18602912230848584,0.0,0.9333333333333333,computed
Pardofelis,0.3311332491831067,0.0,0,from Felidae (singleton)
Prionailurus,0.2232004687316098,0.0,1.0,computed
Puma,0.3311332491831067,0.0,0,from Felidae (singleton)
Smilodon,0.3311332491831067,0.0,0,from Felidae (singleton)
Herpestidae,0.2734925953072774,0.0,1.0,computed
Atilax,0.2734925953072774,0.0,0,from Herpestidae (singleton)
Bdeogale,0.3925897819828024,0.0,1.0,computed
Crossarchus,0.2947582957009924,0.0,1.0,computed
Cynictis,0.2734925953072774,0.0,0,from Herpestidae (singleton)
Dologale,0.2734925953072774,0.0,0,from Herpestidae (singleton)
Helogale,0.2734925953072774,0.0,1.0,from Herpestidae (cherry)
Herpestes,0.2734925953072774,0.0,0.0,from Herpestidae (not monophyletic)
Ichneumia,0.2734925953072774,0.0,0,from Herpestidae (singleton)
