taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.27903091635244237,0.1896773116882808,0.9999826236921613,computed
Mammalia,0.27903091635244237,0.1896773116882808,0.9999826236921613,computed
Afrosoricida,0.10988986919595817,0.06325752724598584,0.9981203007518797,computed
Chrysochloridae,0.12686258459878824,0.0,1.0,computed
Amblysomus,0.12686258459878824,0.0,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.12686258459878824,0.0,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.12686258459878824,0.0,0,from Chrysochloridae (singleton)
Chlorotalpa,0.12686258459878824,0.0,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.12686258459878824,0.0,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.12686258459878824,0.0,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.12686258459878824,0.0,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.12686258459878824,0.0,0,from Chrysochloridae (singleton)
Huetia,0.12686258459878824,0.0,0,from Chrysochloridae (singleton)
Neamblysomus,0.12686258459878824,0.0,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.10988986919595817,0.06325752724598584,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.10988986919595817,0.06325752724598584,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.07930576815178361,0.03292789692696,0.9983193277310924,computed
Echinops,0.07930576815178361,0.03292789692696,0,from Tenrecidae (singleton)
Geogale,0.07930576815178361,0.03292789692696,0,from Tenrecidae (singleton)
Hemicentetes,0.07930576815178361,0.03292789692696,1.0,from Tenrecidae (cherry)
Limnogale,0.07930576815178361,0.03292789692696,0,from Tenrecidae (singleton)
Microgale,0.07930576815178361,0.03292789692696,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.07930576815178361,0.03292789692696,1.0,from Tenrecidae (cherry)
Oryzorictes,0.07930576815178361,0.03292789692696,1.0,from Tenrecidae (cherry)
Potamogale,0.07930576815178361,0.03292789692696,0,from Tenrecidae (singleton)
Setifer,0.07930576815178361,0.03292789692696,0,from Tenrecidae (singleton)
Tenrec,0.07930576815178361,0.03292789692696,0,from Tenrecidae (singleton)
Carnivora,0.3343507861612863,0.17571719332934357,0.9994615695248351,computed
Ailuridae,0.3343507861612863,0.17571719332934357,0,from Carnivora (singleton)
Ailurus,0.3343507861612863,0.17571719332934357,0,from Ailuridae (singleton)
Canidae,0.3594856506973105,0.04519920412775829,0.9928443649373881,computed
Atelocynus,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Canis,0.3594856506973105,0.04519920412775829,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Chrysocyon,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Cuon,0.3594856506973105,0.04519920412775829,0.0,from Canidae (crown capture probability)
Cynotherium,0.3594856506973105,0.04519920412775829,0.0,from Canidae (unsampled)
Dusicyon,0.3594856506973105,0.04519920412775829,1.0,from Canidae (cherry)
Lycaon,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Nyctereutes,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Otocyon,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Pseudalopex,0.3594856506973105,0.04519920412775829,0.0,from Canidae (not monophyletic)
Speothos,0.3594856506973105,0.04519920412775829,0,from Canidae (singleton)
Urocyon,0.3594856506973105,0.04519920412775829,1.0,from Canidae (cherry)
Vulpes,0.3594856506973105,0.04519920412775829,0.0,from Canidae (not monophyletic)
Xenocyon,0.3594856506973105,0.04519920412775829,0.0,from Canidae (unsampled)
Eupleridae,0.18445712779805068,0.0,0.9669421487603306,computed
Cryptoprocta,0.18445712779805068,0.0,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.18445712779805068,0.0,0.0,from Eupleridae (cherry)
Fossa,0.18445712779805068,0.0,0,from Eupleridae (singleton)
Galidia,0.18445712779805068,0.0,0,from Eupleridae (singleton)
Galidictis,0.18445712779805068,0.0,1.0,from Eupleridae (cherry)
Mungotictis,0.18445712779805068,0.0,0,from Eupleridae (singleton)
Salanoia,0.18445712779805068,0.0,1.0,from Eupleridae (cherry)
Felidae,0.39928846576078986,0.0,0.9966777408637874,computed
Acinonyx,0.39928846576078986,0.0,0,from Felidae (singleton)
Caracal,0.39928846576078986,0.0,1.0,from Felidae (cherry)
Catopuma,0.39928846576078986,0.0,0.0,from Felidae (not monophyletic)
Felis,0.4641659800460872,0.14629363062684492,1.0,computed
Hemimachairodus,0.39928846576078986,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.39928846576078986,0.0,0,from Felidae (singleton)
Homotherium,0.39928846576078986,0.0,0,from Felidae (singleton)
Leopardus,1.4568757427178225,0.6742005591438686,1.0,computed
Leptailurus,0.39928846576078986,0.0,0,from Felidae (singleton)
Lynx,0.23190708130193718,0.07551717478830569,1.0,computed
Miracinonyx,0.39928846576078986,0.0,0,from Felidae (singleton)
