taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2571833902134412,0.1746974609962602,0.9999826236921613,computed
Mammalia,0.2571833902134412,0.1746974609962602,0.9999826236921613,computed
Afrosoricida,0.16241778316727143,0.13887113314501195,0.9981203007518797,computed
Chrysochloridae,0.19660973163658152,0.13887744473328545,1.0,computed
Amblysomus,0.19660973163658152,0.13887744473328545,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.19660973163658152,0.13887744473328545,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.19660973163658152,0.13887744473328545,0,from Chrysochloridae (singleton)
Chlorotalpa,0.19660973163658152,0.13887744473328545,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.19660973163658152,0.13887744473328545,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.19660973163658152,0.13887744473328545,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.19660973163658152,0.13887744473328545,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.19660973163658152,0.13887744473328545,0,from Chrysochloridae (singleton)
Huetia,0.19660973163658152,0.13887744473328545,0,from Chrysochloridae (singleton)
Neamblysomus,0.19660973163658152,0.13887744473328545,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.16241778316727143,0.13887113314501195,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.16241778316727143,0.13887113314501195,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.12349544545806067,0.10065073642273874,0.9983193277310924,computed
Echinops,0.12349544545806067,0.10065073642273874,0,from Tenrecidae (singleton)
Geogale,0.12349544545806067,0.10065073642273874,0,from Tenrecidae (singleton)
Hemicentetes,0.12349544545806067,0.10065073642273874,1.0,from Tenrecidae (cherry)
Limnogale,0.12349544545806067,0.10065073642273874,0,from Tenrecidae (singleton)
Microgale,0.12349544545806067,0.10065073642273874,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.12349544545806067,0.10065073642273874,1.0,from Tenrecidae (cherry)
Oryzorictes,0.12349544545806067,0.10065073642273874,1.0,from Tenrecidae (cherry)
Potamogale,0.12349544545806067,0.10065073642273874,0,from Tenrecidae (singleton)
Setifer,0.12349544545806067,0.10065073642273874,0,from Tenrecidae (singleton)
Tenrec,0.12349544545806067,0.10065073642273874,0,from Tenrecidae (singleton)
Carnivora,0.28199929517491107,0.14174136276938576,0.9994615695248351,computed
Ailuridae,0.28199929517491107,0.14174136276938576,0,from Carnivora (singleton)
Ailurus,0.28199929517491107,0.14174136276938576,0,from Ailuridae (singleton)
Canidae,0.33736556021855557,0.0,0.9928443649373881,computed
Atelocynus,0.33736556021855557,0.0,0,from Canidae (singleton)
Canis,0.33736556021855557,0.0,0.0,from Canidae (not monophyletic)
Cerdocyon,0.33736556021855557,0.0,0,from Canidae (singleton)
Chrysocyon,0.33736556021855557,0.0,0,from Canidae (singleton)
Cuon,0.33736556021855557,0.0,0.0,from Canidae (crown capture probability)
Cynotherium,0.33736556021855557,0.0,0.0,from Canidae (unsampled)
Dusicyon,0.33736556021855557,0.0,1.0,from Canidae (cherry)
Lycaon,0.33736556021855557,0.0,0,from Canidae (singleton)
Nyctereutes,0.33736556021855557,0.0,0,from Canidae (singleton)
