taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2536905078074938,0.16795923444529431,0.9999826236921613,computed
Mammalia,0.2536905078074938,0.16795923444529431,0.9999826236921613,computed
Afrosoricida,0.11880058290195922,0.08059374909629122,0.9981203007518797,computed
Chrysochloridae,0.1497538289344658,0.0098779708333289,1.0,computed
Amblysomus,0.1497538289344658,0.0098779708333289,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.1497538289344658,0.0098779708333289,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.1497538289344658,0.0098779708333289,0,from Chrysochloridae (singleton)
Chlorotalpa,0.1497538289344658,0.0098779708333289,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.1497538289344658,0.0098779708333289,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.1497538289344658,0.0098779708333289,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.1497538289344658,0.0098779708333289,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.1497538289344658,0.0098779708333289,0,from Chrysochloridae (singleton)
Huetia,0.1497538289344658,0.0098779708333289,0,from Chrysochloridae (singleton)
Neamblysomus,0.1497538289344658,0.0098779708333289,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.11880058290195922,0.08059374909629122,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.11880058290195922,0.08059374909629122,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.07042367144566825,0.01673455885654257,0.9983193277310924,computed
Echinops,0.07042367144566825,0.01673455885654257,0,from Tenrecidae (singleton)
Geogale,0.07042367144566825,0.01673455885654257,0,from Tenrecidae (singleton)
Hemicentetes,0.07042367144566825,0.01673455885654257,1.0,from Tenrecidae (cherry)
Limnogale,0.07042367144566825,0.01673455885654257,0,from Tenrecidae (singleton)
Microgale,0.07042367144566825,0.01673455885654257,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.07042367144566825,0.01673455885654257,1.0,from Tenrecidae (cherry)
Oryzorictes,0.07042367144566825,0.01673455885654257,1.0,from Tenrecidae (cherry)
Potamogale,0.07042367144566825,0.01673455885654257,0,from Tenrecidae (singleton)
Setifer,0.07042367144566825,0.01673455885654257,0,from Tenrecidae (singleton)
Tenrec,0.07042367144566825,0.01673455885654257,0,from Tenrecidae (singleton)
Carnivora,0.3155457125079393,0.13704782862804069,0.9994615695248351,computed
Ailuridae,0.3155457125079393,0.13704782862804069,0,from Carnivora (singleton)
Ailurus,0.3155457125079393,0.13704782862804069,0,from Ailuridae (singleton)
Canidae,0.44008582927525003,0.13227154395723653,0.9928443649373881,computed
Atelocynus,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Canis,0.44008582927525003,0.13227154395723653,0.0,from Canidae (not monophyletic)
Cerdocyon,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Chrysocyon,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Cuon,0.44008582927525003,0.13227154395723653,0.0,from Canidae (crown capture probability)
Cynotherium,0.44008582927525003,0.13227154395723653,0.0,from Canidae (unsampled)
Dusicyon,0.44008582927525003,0.13227154395723653,1.0,from Canidae (cherry)
Lycaon,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Nyctereutes,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Otocyon,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Pseudalopex,0.44008582927525003,0.13227154395723653,0.0,from Canidae (not monophyletic)
Speothos,0.44008582927525003,0.13227154395723653,0,from Canidae (singleton)
Urocyon,0.44008582927525003,0.13227154395723653,1.0,from Canidae (cherry)
Vulpes,0.44008582927525003,0.13227154395723653,0.0,from Canidae (not monophyletic)
Xenocyon,0.44008582927525003,0.13227154395723653,0.0,from Canidae (unsampled)
Eupleridae,0.2211132483051192,0.10702139847239087,0.9669421487603306,computed
Cryptoprocta,0.2211132483051192,0.10702139847239087,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.2211132483051192,0.10702139847239087,0.0,from Eupleridae (cherry)
Fossa,0.2211132483051192,0.10702139847239087,0,from Eupleridae (singleton)
Galidia,0.2211132483051192,0.10702139847239087,0,from Eupleridae (singleton)
Galidictis,0.2211132483051192,0.10702139847239087,1.0,from Eupleridae (cherry)
Mungotictis,0.2211132483051192,0.10702139847239087,0,from Eupleridae (singleton)
Salanoia,0.2211132483051192,0.10702139847239087,1.0,from Eupleridae (cherry)
Felidae,0.39151316706654277,0.0,0.9966777408637874,computed
Acinonyx,0.39151316706654277,0.0,0,from Felidae (singleton)
Caracal,0.39151316706654277,0.0,1.0,from Felidae (cherry)
Catopuma,0.39151316706654277,0.0,0.0,from Felidae (not monophyletic)
Felis,0.5004790276076341,0.0,1.0,computed
Hemimachairodus,0.39151316706654277,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.39151316706654277,0.0,0,from Felidae (singleton)
Homotherium,0.39151316706654277,0.0,0,from Felidae (singleton)
Leopardus,1.0000000282819324,1.0000000272819323,1.0,computed
Leptailurus,0.39151316706654277,0.0,0,from Felidae (singleton)
Lynx,0.20173754172023273,0.0,1.0,computed
Miracinonyx,0.39151316706654277,0.0,0,from Felidae (singleton)
Neofelis,0.39151316706654277,0.0,0.6666666666666667,from Felidae (crown capture probability)
Otocolobus,0.39151316706654277,0.0,0,from Felidae (singleton)
Panthera,0.2945073529648655,0.0,0.9333333333333333,computed
Pardofelis,0.39151316706654277,0.0,0,from Felidae (singleton)
Prionailurus,0.3227139992765096,0.17464195082541373,1.0,computed
Puma,0.39151316706654277,0.0,0,from Felidae (singleton)
Smilodon,0.39151316706654277,0.0,0,from Felidae (singleton)
Herpestidae,0.25855463022938907,0.0,1.0,computed
Atilax,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Bdeogale,0.3685796418900643,0.0,1.0,computed
Crossarchus,0.44818641866934966,0.0,1.0,computed
Cynictis,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Dologale,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Helogale,0.25855463022938907,0.0,1.0,from Herpestidae (cherry)
Herpestes,0.25855463022938907,0.0,0.0,from Herpestidae (not monophyletic)
Ichneumia,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Liberiictis,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Mungos,0.25855463022938907,0.0,1.0,from Herpestidae (cherry)
Paracynictis,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Rhynchogale,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Suricata,0.25855463022938907,0.0,0,from Herpestidae (singleton)
Hyaenidae,0.2425897779461975,0.0,0.9,computed
Chasmaporthetes,0.2425897779461975,0.0,0.0,from Hyaenidae (unsampled)
Crocuta,0.2425897779461975,0.0,0,from Hyaenidae (singleton)
Hyaena,0.2425897779461975,0.0,1.0,from Hyaenidae (cherry)
Proteles,0.2425897779461975,0.0,0,from Hyaenidae (singleton)
Mephitidae,0.26031455831419115,0.20790420660795333,1.0,computed
Conepatus,0.28958706067577544,0.2893395689189616,1.0,computed
Mephitis,0.26031455831419115,0.20790420660795333,1.0,from Mephitidae (cherry)
Mydaus,0.26031455831419115,0.20790420660795333,1.0,from Mephitidae (cherry)
Spilogale,0.16248700579047412,0.060812788836457805,1.0,computed
Mustelidae,0.25022220192580236,0.0,0.99408014571949,computed
Algarolutra,0.25022220192580236,0.0,0.0,from Mustelidae (unsampled)
Aonyx,0.25022220192580236,0.0,0.0,from Mustelidae (not monophyletic)
Arctonyx,0.25022220192580236,0.0,0.0,from Mustelidae (cherry)
Eira,0.25022220192580236,0.0,0,from Mustelidae (singleton)
Enhydra,0.25022220192580236,0.0,0,from Mustelidae (singleton)
Enhydrictis,0.25022220192580236,0.0,0.0,from Mustelidae (unsampled)
Galictis,0.25022220192580236,0.0,0.0,from Mustelidae (not monophyletic)
