taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2863649501669755,0.19401809753281923,0.9999826236921613,computed
Mammalia,0.2863649501669755,0.19401809753281923,0.9999826236921613,computed
Afrosoricida,0.10350602654584906,0.05211990225103512,0.9981203007518797,computed
Chrysochloridae,0.28710364379838954,0.15062689669300985,1.0,computed
Amblysomus,0.28710364379838954,0.15062689669300985,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.28710364379838954,0.15062689669300985,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.28710364379838954,0.15062689669300985,0,from Chrysochloridae (singleton)
Chlorotalpa,0.28710364379838954,0.15062689669300985,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.28710364379838954,0.15062689669300985,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.28710364379838954,0.15062689669300985,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.28710364379838954,0.15062689669300985,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.28710364379838954,0.15062689669300985,0,from Chrysochloridae (singleton)
Huetia,0.28710364379838954,0.15062689669300985,0,from Chrysochloridae (singleton)
Neamblysomus,0.28710364379838954,0.15062689669300985,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.10350602654584906,0.05211990225103512,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.10350602654584906,0.05211990225103512,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.1647972026248766,0.1340965305978711,0.9983193277310924,computed
Echinops,0.1647972026248766,0.1340965305978711,0,from Tenrecidae (singleton)
Geogale,0.1647972026248766,0.1340965305978711,0,from Tenrecidae (singleton)
Hemicentetes,0.1647972026248766,0.1340965305978711,1.0,from Tenrecidae (cherry)
Limnogale,0.1647972026248766,0.1340965305978711,0,from Tenrecidae (singleton)
Microgale,0.1647972026248766,0.1340965305978711,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.1647972026248766,0.1340965305978711,1.0,from Tenrecidae (cherry)
Oryzorictes,0.1647972026248766,0.1340965305978711,1.0,from Tenrecidae (cherry)
Potamogale,0.1647972026248766,0.1340965305978711,0,from Tenrecidae (singleton)
Setifer,0.1647972026248766,0.1340965305978711,0,from Tenrecidae (singleton)
Tenrec,0.1647972026248766,0.1340965305978711,0,from Tenrecidae (singleton)
Carnivora,0.33288732438401264,0.16446080633860888,0.9994615695248351,computed
Ailuridae,0.33288732438401264,0.16446080633860888,0,from Carnivora (singleton)
Ailurus,0.33288732438401264,0.16446080633860888,0,from Ailuridae (singleton)
Canidae,0.4751964700304801,0.13490854285119983,0.9928443649373881,computed
Atelocynus,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Canis,0.4751964700304801,0.13490854285119983,0.0,from Canidae (not monophyletic)
Cerdocyon,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Chrysocyon,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Cuon,0.4751964700304801,0.13490854285119983,0.0,from Canidae (crown capture probability)
Cynotherium,0.4751964700304801,0.13490854285119983,0.0,from Canidae (unsampled)
Dusicyon,0.4751964700304801,0.13490854285119983,1.0,from Canidae (cherry)
Lycaon,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Nyctereutes,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Otocyon,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Pseudalopex,0.4751964700304801,0.13490854285119983,0.0,from Canidae (not monophyletic)
Speothos,0.4751964700304801,0.13490854285119983,0,from Canidae (singleton)
Urocyon,0.4751964700304801,0.13490854285119983,1.0,from Canidae (cherry)
Vulpes,0.4751964700304801,0.13490854285119983,0.0,from Canidae (not monophyletic)
