taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.25532601080775763,0.16961686160920275,0.9999826236921613,computed
Mammalia,0.25532601080775763,0.16961686160920275,0.9999826236921613,computed
Afrosoricida,0.10811964833396105,0.07333341620447151,0.9981203007518797,computed
Chrysochloridae,0.14929378508907065,0.02979408704001974,1.0,computed
Amblysomus,0.14929378508907065,0.02979408704001974,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.14929378508907065,0.02979408704001974,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.14929378508907065,0.02979408704001974,0,from Chrysochloridae (singleton)
Chlorotalpa,0.14929378508907065,0.02979408704001974,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.14929378508907065,0.02979408704001974,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.14929378508907065,0.02979408704001974,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.14929378508907065,0.02979408704001974,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.14929378508907065,0.02979408704001974,0,from Chrysochloridae (singleton)
Huetia,0.14929378508907065,0.02979408704001974,0,from Chrysochloridae (singleton)
Neamblysomus,0.14929378508907065,0.02979408704001974,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.10811964833396105,0.07333341620447151,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.10811964833396105,0.07333341620447151,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.06204441276249589,0.016002765768969987,0.9983193277310924,computed
Echinops,0.06204441276249589,0.016002765768969987,0,from Tenrecidae (singleton)
Geogale,0.06204441276249589,0.016002765768969987,0,from Tenrecidae (singleton)
Hemicentetes,0.06204441276249589,0.016002765768969987,1.0,from Tenrecidae (cherry)
Limnogale,0.06204441276249589,0.016002765768969987,0,from Tenrecidae (singleton)
Microgale,0.06204441276249589,0.016002765768969987,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.06204441276249589,0.016002765768969987,1.0,from Tenrecidae (cherry)
Oryzorictes,0.06204441276249589,0.016002765768969987,1.0,from Tenrecidae (cherry)
Potamogale,0.06204441276249589,0.016002765768969987,0,from Tenrecidae (singleton)
Setifer,0.06204441276249589,0.016002765768969987,0,from Tenrecidae (singleton)
Tenrec,0.06204441276249589,0.016002765768969987,0,from Tenrecidae (singleton)
Carnivora,0.30567424092535433,0.1395285966167957,0.9994615695248351,computed
Ailuridae,0.30567424092535433,0.1395285966167957,0,from Carnivora (singleton)
Ailurus,0.30567424092535433,0.1395285966167957,0,from Ailuridae (singleton)
Canidae,0.38468921497992586,0.01890154498268356,0.9928443649373881,computed
Atelocynus,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Canis,0.38468921497992586,0.01890154498268356,0.0,from Canidae (not monophyletic)
Cerdocyon,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Chrysocyon,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Cuon,0.38468921497992586,0.01890154498268356,0.0,from Canidae (crown capture probability)
Cynotherium,0.38468921497992586,0.01890154498268356,0.0,from Canidae (unsampled)
Dusicyon,0.38468921497992586,0.01890154498268356,1.0,from Canidae (cherry)
Lycaon,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Nyctereutes,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Otocyon,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Pseudalopex,0.38468921497992586,0.01890154498268356,0.0,from Canidae (not monophyletic)
Speothos,0.38468921497992586,0.01890154498268356,0,from Canidae (singleton)
Urocyon,0.38468921497992586,0.01890154498268356,1.0,from Canidae (cherry)
Vulpes,0.38468921497992586,0.01890154498268356,0.0,from Canidae (not monophyletic)
Xenocyon,0.38468921497992586,0.01890154498268356,0.0,from Canidae (unsampled)
Eupleridae,0.3269984523616247,0.28545155519076026,0.9669421487603306,computed
Cryptoprocta,0.3269984523616247,0.28545155519076026,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.3269984523616247,0.28545155519076026,0.0,from Eupleridae (cherry)
Fossa,0.3269984523616247,0.28545155519076026,0,from Eupleridae (singleton)
Galidia,0.3269984523616247,0.28545155519076026,0,from Eupleridae (singleton)
Galidictis,0.3269984523616247,0.28545155519076026,1.0,from Eupleridae (cherry)
Mungotictis,0.3269984523616247,0.28545155519076026,0,from Eupleridae (singleton)
Salanoia,0.3269984523616247,0.28545155519076026,1.0,from Eupleridae (cherry)
Felidae,0.35433517090940725,0.0,0.9966777408637874,computed
Acinonyx,0.35433517090940725,0.0,0,from Felidae (singleton)
Caracal,0.35433517090940725,0.0,1.0,from Felidae (cherry)
Catopuma,0.35433517090940725,0.0,0.0,from Felidae (not monophyletic)
Felis,0.33234725687346384,0.0,1.0,computed
Hemimachairodus,0.35433517090940725,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.35433517090940725,0.0,0,from Felidae (singleton)
Homotherium,0.35433517090940725,0.0,0,from Felidae (singleton)
Leopardus,0.9115587757232997,0.7900371914281097,1.0,computed
Leptailurus,0.35433517090940725,0.0,0,from Felidae (singleton)
Lynx,0.20448440135646767,0.0,1.0,computed
Miracinonyx,0.35433517090940725,0.0,0,from Felidae (singleton)
Neofelis,0.35433517090940725,0.0,0.6666666666666667,from Felidae (crown capture probability)
Otocolobus,0.35433517090940725,0.0,0,from Felidae (singleton)
Panthera,0.24171675859069605,0.0,0.9333333333333333,computed
Pardofelis,0.35433517090940725,0.0,0,from Felidae (singleton)
Prionailurus,0.3920393601410021,0.3917516556303005,1.0,computed
Puma,0.35433517090940725,0.0,0,from Felidae (singleton)
Smilodon,0.35433517090940725,0.0,0,from Felidae (singleton)
Herpestidae,0.2804822259350822,0.0,1.0,computed
Atilax,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Bdeogale,0.4958733516696193,0.0,1.0,computed
Crossarchus,0.43795897193969857,0.0,1.0,computed
Cynictis,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Dologale,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Helogale,0.2804822259350822,0.0,1.0,from Herpestidae (cherry)
Herpestes,0.2804822259350822,0.0,0.0,from Herpestidae (not monophyletic)
Ichneumia,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Liberiictis,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Mungos,0.2804822259350822,0.0,1.0,from Herpestidae (cherry)
Paracynictis,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Rhynchogale,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Suricata,0.2804822259350822,0.0,0,from Herpestidae (singleton)
Hyaenidae,0.15777696614973324,0.0,0.9,computed
Chasmaporthetes,0.15777696614973324,0.0,0.0,from Hyaenidae (unsampled)
Crocuta,0.15777696614973324,0.0,0,from Hyaenidae (singleton)
Hyaena,0.15777696614973324,0.0,1.0,from Hyaenidae (cherry)
Proteles,0.15777696614973324,0.0,0,from Hyaenidae (singleton)
Mephitidae,0.2573542032763467,0.21753400147908422,1.0,computed
Conepatus,0.2886146847900741,0.28854454602591156,1.0,computed
Mephitis,0.2573542032763467,0.21753400147908422,1.0,from Mephitidae (cherry)
Mydaus,0.2573542032763467,0.21753400147908422,1.0,from Mephitidae (cherry)
Spilogale,0.1937425999388231,0.19357734534998805,1.0,computed
Mustelidae,0.24952135894908103,0.0,0.99408014571949,computed
Algarolutra,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Aonyx,0.24952135894908103,0.0,0.0,from Mustelidae (not monophyletic)
Arctonyx,0.24952135894908103,0.0,0.0,from Mustelidae (cherry)
Eira,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Enhydra,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Enhydrictis,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Galictis,0.24952135894908103,0.0,0.0,from Mustelidae (not monophyletic)
Gulo,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Ictonyx,0.24952135894908103,0.0,0.0,from Mustelidae (not monophyletic)
Lontra,0.3144272274299887,0.1555449181248924,1.0,computed
Lutra,0.24952135894908103,0.0,0.0,from Mustelidae (not monophyletic)
Lutrogale,0.24952135894908103,0.0,0.0,from Mustelidae (cherry)
Lyncodon,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Martes,0.24952135894908103,0.0,0.0,from Mustelidae (not monophyletic)
Megalenhydris,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Meles,0.18785547554151993,0.0,1.0,computed
Mellivora,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Melogale,0.2641385043600233,0.1452238811454847,1.0,computed
Mustela,0.24952135894908103,0.0,0.0,from Mustelidae (not monophyletic)
Mustelercta,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Neovison,0.24952135894908103,0.0,1.0,from Mustelidae (cherry)
Oriensictis,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Pannonictis,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Poecilogale,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Pteronura,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Sardolutra,0.24952135894908103,0.0,0.0,from Mustelidae (unsampled)
Taxidea,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Vormela,0.24952135894908103,0.0,0,from Mustelidae (singleton)
Nandiniidae,0.30567424092535433,0.1395285966167957,0,from Carnivora (singleton)
Nandinia,0.30567424092535433,0.1395285966167957,0,from Nandiniidae (singleton)
Odobenidae,0.30567424092535433,0.1395285966167957,0,from Carnivora (singleton)
Odobenus,0.30567424092535433,0.1395285966167957,0,from Odobenidae (singleton)
Otariidae,0.4380644968897196,0.04971493262252102,1.0,computed
Arctocephalus,0.4380644968897196,0.04971493262252102,0.0,from Otariidae (not monophyletic)
Callorhinus,0.4380644968897196,0.04971493262252102,0,from Otariidae (singleton)
Eumetopias,0.4380644968897196,0.04971493262252102,0,from Otariidae (singleton)
Neophoca,0.4380644968897196,0.04971493262252102,0,from Otariidae (singleton)
Otaria,0.4380644968897196,0.04971493262252102,0,from Otariidae (singleton)
Phocarctos,0.4380644968897196,0.04971493262252102,0,from Otariidae (singleton)
Zalophus,1.781184633549829,0.0,1.0,computed
Phocidae,0.27327434840671716,0.0,1.0,computed
Cystophora,0.27327434840671716,0.0,0,from Phocidae (singleton)
Erignathus,0.27327434840671716,0.0,0,from Phocidae (singleton)
Halichoerus,0.27327434840671716,0.0,0,from Phocidae (singleton)
Histriophoca,0.27327434840671716,0.0,0,from Phocidae (singleton)
Hydrurga,0.27327434840671716,0.0,0,from Phocidae (singleton)
Leptonychotes,0.27327434840671716,0.0,0,from Phocidae (singleton)
Lobodon,0.27327434840671716,0.0,0,from Phocidae (singleton)
Mirounga,0.27327434840671716,0.0,1.0,from Phocidae (cherry)
Monachus,0.27327434840671716,0.0,0,from Phocidae (singleton)
Neomonachus,0.27327434840671716,0.0,0.0,from Phocidae (not monophyletic)
Ommatophoca,0.27327434840671716,0.0,0,from Phocidae (singleton)
Pagophilus,0.27327434840671716,0.0,0,from Phocidae (singleton)
Phoca,0.27327434840671716,0.0,1.0,from Phocidae (cherry)
Pusa,0.27327434840671716,0.0,0.0,from Phocidae (not monophyletic)
Prionodontidae,0.30567424092535433,0.1395285966167957,1.0,from Carnivora (cherry)
Prionodon,0.30567424092535433,0.1395285966167957,1.0,from Prionodontidae (cherry)
Procyonidae,0.2821578308704579,0.24212738867133135,1.0,computed
Bassaricyon,0.46501900836494137,0.4646847805278425,1.0,computed
Bassariscus,0.2821578308704579,0.24212738867133135,1.0,from Procyonidae (cherry)
Nasua,0.2821578308704579,0.24212738867133135,0.0,from Procyonidae (not monophyletic)
Nasuella,0.2821578308704579,0.24212738867133135,1.0,from Procyonidae (cherry)
Potos,0.2821578308704579,0.24212738867133135,0,from Procyonidae (singleton)
Procyon,0.4166473453653864,0.4153709471921078,1.0,computed
Ursidae,0.2585927042701477,0.1362595066116086,1.0,computed
Ailuropoda,0.2585927042701477,0.1362595066116086,0,from Ursidae (singleton)
Arctodus,0.2585927042701477,0.1362595066116086,0,from Ursidae (singleton)
