taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2587078886948815,0.1737219095208825,0.9999826236921613,computed
Mammalia,0.2587078886948815,0.1737219095208825,0.9999826236921613,computed
Afrosoricida,0.14717984675680787,0.11711146839168415,0.9981203007518797,computed
Chrysochloridae,0.25128990262269746,0.14985302201718548,1.0,computed
Amblysomus,0.25128990262269746,0.14985302201718548,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.25128990262269746,0.14985302201718548,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.25128990262269746,0.14985302201718548,0,from Chrysochloridae (singleton)
Chlorotalpa,0.25128990262269746,0.14985302201718548,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.25128990262269746,0.14985302201718548,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.25128990262269746,0.14985302201718548,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.25128990262269746,0.14985302201718548,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.25128990262269746,0.14985302201718548,0,from Chrysochloridae (singleton)
Huetia,0.25128990262269746,0.14985302201718548,0,from Chrysochloridae (singleton)
Neamblysomus,0.25128990262269746,0.14985302201718548,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.14717984675680787,0.11711146839168415,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.14717984675680787,0.11711146839168415,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.07739944205588319,0.030505634963914553,0.9983193277310924,computed
Echinops,0.07739944205588319,0.030505634963914553,0,from Tenrecidae (singleton)
Geogale,0.07739944205588319,0.030505634963914553,0,from Tenrecidae (singleton)
Hemicentetes,0.07739944205588319,0.030505634963914553,1.0,from Tenrecidae (cherry)
Limnogale,0.07739944205588319,0.030505634963914553,0,from Tenrecidae (singleton)
Microgale,0.07739944205588319,0.030505634963914553,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.07739944205588319,0.030505634963914553,1.0,from Tenrecidae (cherry)
Oryzorictes,0.07739944205588319,0.030505634963914553,1.0,from Tenrecidae (cherry)
Potamogale,0.07739944205588319,0.030505634963914553,0,from Tenrecidae (singleton)
Setifer,0.07739944205588319,0.030505634963914553,0,from Tenrecidae (singleton)
Tenrec,0.07739944205588319,0.030505634963914553,0,from Tenrecidae (singleton)
Carnivora,0.30803278973381815,0.1364053615907711,0.9994615695248351,computed
Ailuridae,0.30803278973381815,0.1364053615907711,0,from Carnivora (singleton)
Ailurus,0.30803278973381815,0.1364053615907711,0,from Ailuridae (singleton)
Canidae,0.4092808071287374,0.0,0.9928443649373881,computed
Atelocynus,0.4092808071287374,0.0,0,from Canidae (singleton)
Canis,0.4092808071287374,0.0,0.0,from Canidae (not monophyletic)
Cerdocyon,0.4092808071287374,0.0,0,from Canidae (singleton)
Chrysocyon,0.4092808071287374,0.0,0,from Canidae (singleton)
Cuon,0.4092808071287374,0.0,0.0,from Canidae (crown capture probability)
Cynotherium,0.4092808071287374,0.0,0.0,from Canidae (unsampled)
Dusicyon,0.4092808071287374,0.0,1.0,from Canidae (cherry)
Lycaon,0.4092808071287374,0.0,0,from Canidae (singleton)
Nyctereutes,0.4092808071287374,0.0,0,from Canidae (singleton)
Otocyon,0.4092808071287374,0.0,0,from Canidae (singleton)
Pseudalopex,0.4092808071287374,0.0,0.0,from Canidae (not monophyletic)
Speothos,0.4092808071287374,0.0,0,from Canidae (singleton)
Urocyon,0.4092808071287374,0.0,1.0,from Canidae (cherry)
Vulpes,0.4092808071287374,0.0,0.0,from Canidae (not monophyletic)
Xenocyon,0.4092808071287374,0.0,0.0,from Canidae (unsampled)
Eupleridae,0.3761999255732258,0.3192328508541875,0.9669421487603306,computed
Cryptoprocta,0.3761999255732258,0.3192328508541875,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.3761999255732258,0.3192328508541875,0.0,from Eupleridae (cherry)
Fossa,0.3761999255732258,0.3192328508541875,0,from Eupleridae (singleton)
