taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2730232415130526,0.1873371881458594,0.9999826236921613,computed
Mammalia,0.2730232415130526,0.1873371881458594,0.9999826236921613,computed
Afrosoricida,0.08740709225180655,0.04240804666663834,0.9981203007518797,computed
Chrysochloridae,0.1021735086637879,0.0,1.0,computed
Amblysomus,0.1021735086637879,0.0,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.1021735086637879,0.0,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.1021735086637879,0.0,0,from Chrysochloridae (singleton)
Chlorotalpa,0.1021735086637879,0.0,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.1021735086637879,0.0,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.1021735086637879,0.0,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.1021735086637879,0.0,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.1021735086637879,0.0,0,from Chrysochloridae (singleton)
Huetia,0.1021735086637879,0.0,0,from Chrysochloridae (singleton)
Neamblysomus,0.1021735086637879,0.0,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.08740709225180655,0.04240804666663834,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.08740709225180655,0.04240804666663834,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.06116262069204363,0.011864800319600556,0.9983193277310924,computed
Echinops,0.06116262069204363,0.011864800319600556,0,from Tenrecidae (singleton)
Geogale,0.06116262069204363,0.011864800319600556,0,from Tenrecidae (singleton)
Hemicentetes,0.06116262069204363,0.011864800319600556,1.0,from Tenrecidae (cherry)
Limnogale,0.06116262069204363,0.011864800319600556,0,from Tenrecidae (singleton)
Microgale,0.06116262069204363,0.011864800319600556,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.06116262069204363,0.011864800319600556,1.0,from Tenrecidae (cherry)
Oryzorictes,0.06116262069204363,0.011864800319600556,1.0,from Tenrecidae (cherry)
Potamogale,0.06116262069204363,0.011864800319600556,0,from Tenrecidae (singleton)
Setifer,0.06116262069204363,0.011864800319600556,0,from Tenrecidae (singleton)
Tenrec,0.06116262069204363,0.011864800319600556,0,from Tenrecidae (singleton)
Carnivora,0.2963441315250912,0.1572017498496663,0.9994615695248351,computed
Ailuridae,0.2963441315250912,0.1572017498496663,0,from Carnivora (singleton)
Ailurus,0.2963441315250912,0.1572017498496663,0,from Ailuridae (singleton)
Canidae,0.3584655823289472,0.035322009692275454,0.9928443649373881,computed
Atelocynus,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Canis,0.3584655823289472,0.035322009692275454,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Chrysocyon,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Cuon,0.3584655823289472,0.035322009692275454,0.0,from Canidae (crown capture probability)
Cynotherium,0.3584655823289472,0.035322009692275454,0.0,from Canidae (unsampled)
Dusicyon,0.3584655823289472,0.035322009692275454,1.0,from Canidae (cherry)
Lycaon,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Nyctereutes,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Otocyon,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Pseudalopex,0.3584655823289472,0.035322009692275454,0.0,from Canidae (not monophyletic)
Speothos,0.3584655823289472,0.035322009692275454,0,from Canidae (singleton)
Urocyon,0.3584655823289472,0.035322009692275454,1.0,from Canidae (cherry)
Vulpes,0.3584655823289472,0.035322009692275454,0.0,from Canidae (not monophyletic)
Xenocyon,0.3584655823289472,0.035322009692275454,0.0,from Canidae (unsampled)
Eupleridae,0.27211797067692284,0.2088199267946476,0.9669421487603306,computed
Cryptoprocta,0.27211797067692284,0.2088199267946476,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.27211797067692284,0.2088199267946476,0.0,from Eupleridae (cherry)
Fossa,0.27211797067692284,0.2088199267946476,0,from Eupleridae (singleton)
Galidia,0.27211797067692284,0.2088199267946476,0,from Eupleridae (singleton)
Galidictis,0.27211797067692284,0.2088199267946476,1.0,from Eupleridae (cherry)
Mungotictis,0.27211797067692284,0.2088199267946476,0,from Eupleridae (singleton)
Salanoia,0.27211797067692284,0.2088199267946476,1.0,from Eupleridae (cherry)
Felidae,0.3382812426141335,0.0,0.9966777408637874,computed
Acinonyx,0.3382812426141335,0.0,0,from Felidae (singleton)
Caracal,0.3382812426141335,0.0,1.0,from Felidae (cherry)
Catopuma,0.3382812426141335,0.0,0.0,from Felidae (not monophyletic)
Felis,0.425499878837736,0.0,1.0,computed
Hemimachairodus,0.3382812426141335,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.3382812426141335,0.0,0,from Felidae (singleton)
Homotherium,0.3382812426141335,0.0,0,from Felidae (singleton)
Leopardus,0.6053506223111144,0.0,1.0,computed
Leptailurus,0.3382812426141335,0.0,0,from Felidae (singleton)
Lynx,0.2105656532677657,0.0,1.0,computed
Miracinonyx,0.3382812426141335,0.0,0,from Felidae (singleton)
Neofelis,0.3382812426141335,0.0,0.6666666666666667,from Felidae (crown capture probability)
Otocolobus,0.3382812426141335,0.0,0,from Felidae (singleton)
Panthera,0.20889148543048672,0.0,0.9333333333333333,computed
Pardofelis,0.3382812426141335,0.0,0,from Felidae (singleton)
Prionailurus,0.2901759046090278,0.0,1.0,computed
Puma,0.3382812426141335,0.0,0,from Felidae (singleton)
Smilodon,0.3382812426141335,0.0,0,from Felidae (singleton)
Herpestidae,0.2484076811377216,0.0,1.0,computed
Atilax,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Bdeogale,0.3385052536588906,3.1912301669688267e-10,1.0,computed
Crossarchus,0.37002125269150116,0.031917245965171315,1.0,computed
Cynictis,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Dologale,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Helogale,0.2484076811377216,0.0,1.0,from Herpestidae (cherry)
Herpestes,0.2484076811377216,0.0,0.0,from Herpestidae (not monophyletic)
Ichneumia,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Liberiictis,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Mungos,0.2484076811377216,0.0,1.0,from Herpestidae (cherry)
Paracynictis,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Rhynchogale,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Suricata,0.2484076811377216,0.0,0,from Herpestidae (singleton)
Hyaenidae,0.15759129465761995,0.0,0.9,computed
Chasmaporthetes,0.15759129465761995,0.0,0.0,from Hyaenidae (unsampled)
Crocuta,0.15759129465761995,0.0,0,from Hyaenidae (singleton)
Hyaena,0.15759129465761995,0.0,1.0,from Hyaenidae (cherry)
Proteles,0.15759129465761995,0.0,0,from Hyaenidae (singleton)
Mephitidae,0.24127158898233855,0.2098071857923259,1.0,computed
Conepatus,1.0000000282819324,1.0000000272819323,1.0,computed
