taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.27164892259852313,0.17930487789095229,0.9999826236921613,computed
Mammalia,0.27164892259852313,0.17930487789095229,0.9999826236921613,computed
Afrosoricida,0.11764876632977271,0.08037511023388177,0.9981203007518797,computed
Chrysochloridae,0.21953273677651772,0.21947757983534333,1.0,computed
Amblysomus,0.21953273677651772,0.21947757983534333,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.21953273677651772,0.21947757983534333,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.21953273677651772,0.21947757983534333,0,from Chrysochloridae (singleton)
Chlorotalpa,0.21953273677651772,0.21947757983534333,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.21953273677651772,0.21947757983534333,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.21953273677651772,0.21947757983534333,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.21953273677651772,0.21947757983534333,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.21953273677651772,0.21947757983534333,0,from Chrysochloridae (singleton)
Huetia,0.21953273677651772,0.21947757983534333,0,from Chrysochloridae (singleton)
Neamblysomus,0.21953273677651772,0.21947757983534333,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.11764876632977271,0.08037511023388177,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.11764876632977271,0.08037511023388177,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.07297181581052287,0.01861858915744651,0.9983193277310924,computed
Echinops,0.07297181581052287,0.01861858915744651,0,from Tenrecidae (singleton)
Geogale,0.07297181581052287,0.01861858915744651,0,from Tenrecidae (singleton)
Hemicentetes,0.07297181581052287,0.01861858915744651,1.0,from Tenrecidae (cherry)
Limnogale,0.07297181581052287,0.01861858915744651,0,from Tenrecidae (singleton)
Microgale,0.07297181581052287,0.01861858915744651,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.07297181581052287,0.01861858915744651,1.0,from Tenrecidae (cherry)
Oryzorictes,0.07297181581052287,0.01861858915744651,1.0,from Tenrecidae (cherry)
Potamogale,0.07297181581052287,0.01861858915744651,0,from Tenrecidae (singleton)
Setifer,0.07297181581052287,0.01861858915744651,0,from Tenrecidae (singleton)
Tenrec,0.07297181581052287,0.01861858915744651,0,from Tenrecidae (singleton)
Carnivora,0.30658465803838403,0.14801512092636918,0.9994615695248351,computed
Ailuridae,0.30658465803838403,0.14801512092636918,0,from Carnivora (singleton)
Ailurus,0.30658465803838403,0.14801512092636918,0,from Ailuridae (singleton)
Canidae,0.3501757762303305,0.0,0.9928443649373881,computed
Atelocynus,0.3501757762303305,0.0,0,from Canidae (singleton)
Canis,0.3501757762303305,0.0,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3501757762303305,0.0,0,from Canidae (singleton)
Chrysocyon,0.3501757762303305,0.0,0,from Canidae (singleton)
Cuon,0.3501757762303305,0.0,0.0,from Canidae (crown capture probability)
Cynotherium,0.3501757762303305,0.0,0.0,from Canidae (unsampled)
Dusicyon,0.3501757762303305,0.0,1.0,from Canidae (cherry)
Lycaon,0.3501757762303305,0.0,0,from Canidae (singleton)
Nyctereutes,0.3501757762303305,0.0,0,from Canidae (singleton)
Otocyon,0.3501757762303305,0.0,0,from Canidae (singleton)
Pseudalopex,0.3501757762303305,0.0,0.0,from Canidae (not monophyletic)
Speothos,0.3501757762303305,0.0,0,from Canidae (singleton)
