taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2999548740759913,0.20434658359289315,0.9999826236921613,computed
Mammalia,0.2999548740759913,0.20434658359289315,0.9999826236921613,computed
Afrosoricida,0.09798953937574809,0.042562878823932365,0.9981203007518797,computed
Chrysochloridae,0.12911670594133662,0.0,1.0,computed
Amblysomus,0.12911670594133662,0.0,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.12911670594133662,0.0,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.12911670594133662,0.0,0,from Chrysochloridae (singleton)
Chlorotalpa,0.12911670594133662,0.0,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.12911670594133662,0.0,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.12911670594133662,0.0,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.12911670594133662,0.0,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.12911670594133662,0.0,0,from Chrysochloridae (singleton)
Huetia,0.12911670594133662,0.0,0,from Chrysochloridae (singleton)
Neamblysomus,0.12911670594133662,0.0,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.09798953937574809,0.042562878823932365,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.09798953937574809,0.042562878823932365,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.06330757769058659,0.0,0.9983193277310924,computed
Echinops,0.06330757769058659,0.0,0,from Tenrecidae (singleton)
Geogale,0.06330757769058659,0.0,0,from Tenrecidae (singleton)
Hemicentetes,0.06330757769058659,0.0,1.0,from Tenrecidae (cherry)
Limnogale,0.06330757769058659,0.0,0,from Tenrecidae (singleton)
Microgale,0.06330757769058659,0.0,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.06330757769058659,0.0,1.0,from Tenrecidae (cherry)
Oryzorictes,0.06330757769058659,0.0,1.0,from Tenrecidae (cherry)
Potamogale,0.06330757769058659,0.0,0,from Tenrecidae (singleton)
Setifer,0.06330757769058659,0.0,0,from Tenrecidae (singleton)
Tenrec,0.06330757769058659,0.0,0,from Tenrecidae (singleton)
Carnivora,0.30078746343385926,0.16353981349962043,0.9994615695248351,computed
Ailuridae,0.30078746343385926,0.16353981349962043,0,from Carnivora (singleton)
Ailurus,0.30078746343385926,0.16353981349962043,0,from Ailuridae (singleton)
Canidae,0.3339532441824798,0.0,0.9928443649373881,computed
Atelocynus,0.3339532441824798,0.0,0,from Canidae (singleton)
Canis,0.3339532441824798,0.0,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3339532441824798,0.0,0,from Canidae (singleton)
Chrysocyon,0.3339532441824798,0.0,0,from Canidae (singleton)
Cuon,0.3339532441824798,0.0,0.0,from Canidae (crown capture probability)
Cynotherium,0.3339532441824798,0.0,0.0,from Canidae (unsampled)
Dusicyon,0.3339532441824798,0.0,1.0,from Canidae (cherry)
Lycaon,0.3339532441824798,0.0,0,from Canidae (singleton)
Nyctereutes,0.3339532441824798,0.0,0,from Canidae (singleton)
Otocyon,0.3339532441824798,0.0,0,from Canidae (singleton)
Pseudalopex,0.3339532441824798,0.0,0.0,from Canidae (not monophyletic)
Speothos,0.3339532441824798,0.0,0,from Canidae (singleton)
Urocyon,0.3339532441824798,0.0,1.0,from Canidae (cherry)
Vulpes,0.3339532441824798,0.0,0.0,from Canidae (not monophyletic)
Xenocyon,0.3339532441824798,0.0,0.0,from Canidae (unsampled)
Eupleridae,0.28380893256862405,0.2457147989937063,0.9669421487603306,computed
Cryptoprocta,0.28380893256862405,0.2457147989937063,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.28380893256862405,0.2457147989937063,0.0,from Eupleridae (cherry)
Fossa,0.28380893256862405,0.2457147989937063,0,from Eupleridae (singleton)
Galidia,0.28380893256862405,0.2457147989937063,0,from Eupleridae (singleton)
Galidictis,0.28380893256862405,0.2457147989937063,1.0,from Eupleridae (cherry)
Mungotictis,0.28380893256862405,0.2457147989937063,0,from Eupleridae (singleton)
Salanoia,0.28380893256862405,0.2457147989937063,1.0,from Eupleridae (cherry)
Felidae,0.4141980972588172,0.0,0.9966777408637874,computed
Acinonyx,0.4141980972588172,0.0,0,from Felidae (singleton)
Caracal,0.4141980972588172,0.0,1.0,from Felidae (cherry)
Catopuma,0.4141980972588172,0.0,0.0,from Felidae (not monophyletic)
Felis,0.5367976949956981,0.0,1.0,computed
Hemimachairodus,0.4141980972588172,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.4141980972588172,0.0,0,from Felidae (singleton)
Homotherium,0.4141980972588172,0.0,0,from Felidae (singleton)
Leopardus,1.0000000282819324,1.0000000272819323,1.0,computed
Leptailurus,0.4141980972588172,0.0,0,from Felidae (singleton)
Lynx,0.2926008979873028,0.0,1.0,computed
Miracinonyx,0.4141980972588172,0.0,0,from Felidae (singleton)
Neofelis,0.4141980972588172,0.0,0.6666666666666667,from Felidae (crown capture probability)
