taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.27619650060756473,0.1860992769779626,0.9999826236921613,computed
Mammalia,0.27619650060756473,0.1860992769779626,0.9999826236921613,computed
Afrosoricida,0.1333035697420413,0.09998093096407244,0.9981203007518797,computed
Chrysochloridae,0.18472169221632828,0.1847205766870462,1.0,computed
Amblysomus,0.18472169221632828,0.1847205766870462,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.18472169221632828,0.1847205766870462,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.18472169221632828,0.1847205766870462,0,from Chrysochloridae (singleton)
Chlorotalpa,0.18472169221632828,0.1847205766870462,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.18472169221632828,0.1847205766870462,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.18472169221632828,0.1847205766870462,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.18472169221632828,0.1847205766870462,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.18472169221632828,0.1847205766870462,0,from Chrysochloridae (singleton)
Huetia,0.18472169221632828,0.1847205766870462,0,from Chrysochloridae (singleton)
Neamblysomus,0.18472169221632828,0.1847205766870462,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.1333035697420413,0.09998093096407244,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.1333035697420413,0.09998093096407244,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.10378163901197847,0.06102309674210354,0.9983193277310924,computed
Echinops,0.10378163901197847,0.06102309674210354,0,from Tenrecidae (singleton)
Geogale,0.10378163901197847,0.06102309674210354,0,from Tenrecidae (singleton)
Hemicentetes,0.10378163901197847,0.06102309674210354,1.0,from Tenrecidae (cherry)
Limnogale,0.10378163901197847,0.06102309674210354,0,from Tenrecidae (singleton)
Microgale,0.10378163901197847,0.06102309674210354,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.10378163901197847,0.06102309674210354,1.0,from Tenrecidae (cherry)
Oryzorictes,0.10378163901197847,0.06102309674210354,1.0,from Tenrecidae (cherry)
Potamogale,0.10378163901197847,0.06102309674210354,0,from Tenrecidae (singleton)
Setifer,0.10378163901197847,0.06102309674210354,0,from Tenrecidae (singleton)
Tenrec,0.10378163901197847,0.06102309674210354,0,from Tenrecidae (singleton)
Carnivora,0.26494807373994717,0.13632237071508846,0.9994615695248351,computed
Ailuridae,0.26494807373994717,0.13632237071508846,0,from Carnivora (singleton)
Ailurus,0.26494807373994717,0.13632237071508846,0,from Ailuridae (singleton)
Canidae,0.3246705416816821,0.03026174135591535,0.9928443649373881,computed
Atelocynus,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Canis,0.3246705416816821,0.03026174135591535,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Chrysocyon,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Cuon,0.3246705416816821,0.03026174135591535,0.0,from Canidae (crown capture probability)
Cynotherium,0.3246705416816821,0.03026174135591535,0.0,from Canidae (unsampled)
Dusicyon,0.3246705416816821,0.03026174135591535,1.0,from Canidae (cherry)
Lycaon,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Nyctereutes,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Otocyon,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Pseudalopex,0.3246705416816821,0.03026174135591535,0.0,from Canidae (not monophyletic)
Speothos,0.3246705416816821,0.03026174135591535,0,from Canidae (singleton)
Urocyon,0.3246705416816821,0.03026174135591535,1.0,from Canidae (cherry)
Vulpes,0.3246705416816821,0.03026174135591535,0.0,from Canidae (not monophyletic)
Xenocyon,0.3246705416816821,0.03026174135591535,0.0,from Canidae (unsampled)
Eupleridae,0.14546054691988233,0.0625583910525914,0.9669421487603306,computed
Cryptoprocta,0.14546054691988233,0.0625583910525914,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.14546054691988233,0.0625583910525914,0.0,from Eupleridae (cherry)
Fossa,0.14546054691988233,0.0625583910525914,0,from Eupleridae (singleton)
Galidia,0.14546054691988233,0.0625583910525914,0,from Eupleridae (singleton)
Galidictis,0.14546054691988233,0.0625583910525914,1.0,from Eupleridae (cherry)
Mungotictis,0.14546054691988233,0.0625583910525914,0,from Eupleridae (singleton)
Salanoia,0.14546054691988233,0.0625583910525914,1.0,from Eupleridae (cherry)
Felidae,0.32816893968448707,0.0,0.9966777408637874,computed
Acinonyx,0.32816893968448707,0.0,0,from Felidae (singleton)
Caracal,0.32816893968448707,0.0,1.0,from Felidae (cherry)
Catopuma,0.32816893968448707,0.0,0.0,from Felidae (not monophyletic)
Felis,0.42106934005460556,0.0,1.0,computed
Hemimachairodus,0.32816893968448707,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.32816893968448707,0.0,0,from Felidae (singleton)
Homotherium,0.32816893968448707,0.0,0,from Felidae (singleton)
Leopardus,0.5706721980589304,0.0,1.0,computed
Leptailurus,0.32816893968448707,0.0,0,from Felidae (singleton)
Lynx,0.24359830153663448,0.16501772003588164,1.0,computed
Miracinonyx,0.32816893968448707,0.0,0,from Felidae (singleton)
Neofelis,0.32816893968448707,0.0,0.6666666666666667,from Felidae (crown capture probability)
Otocolobus,0.32816893968448707,0.0,0,from Felidae (singleton)
Panthera,0.21260234591273888,0.0,0.9333333333333333,computed
Pardofelis,0.32816893968448707,0.0,0,from Felidae (singleton)
Prionailurus,1.0000000282819324,1.0000000272819323,1.0,computed
Puma,0.32816893968448707,0.0,0,from Felidae (singleton)
Smilodon,0.32816893968448707,0.0,0,from Felidae (singleton)
Herpestidae,0.23515783516235356,0.0,1.0,computed
Atilax,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Bdeogale,0.3892238430688477,0.0,1.0,computed
Crossarchus,0.26623929365979565,0.0,1.0,computed
Cynictis,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Dologale,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Helogale,0.23515783516235356,0.0,1.0,from Herpestidae (cherry)
Herpestes,0.23515783516235356,0.0,0.0,from Herpestidae (not monophyletic)
Ichneumia,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Liberiictis,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Mungos,0.23515783516235356,0.0,1.0,from Herpestidae (cherry)
Paracynictis,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Rhynchogale,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Suricata,0.23515783516235356,0.0,0,from Herpestidae (singleton)
Hyaenidae,0.11624725865706192,0.0,0.9,computed
Chasmaporthetes,0.11624725865706192,0.0,0.0,from Hyaenidae (unsampled)
Crocuta,0.11624725865706192,0.0,0,from Hyaenidae (singleton)
Hyaena,0.11624725865706192,0.0,1.0,from Hyaenidae (cherry)
Proteles,0.11624725865706192,0.0,0,from Hyaenidae (singleton)
Mephitidae,0.16361071980485925,0.10644442094160968,1.0,computed
Conepatus,0.15806728740295634,0.0,1.0,computed
Mephitis,0.16361071980485925,0.10644442094160968,1.0,from Mephitidae (cherry)
Mydaus,0.16361071980485925,0.10644442094160968,1.0,from Mephitidae (cherry)
Spilogale,0.16726603970328985,0.05867631498153896,1.0,computed
Mustelidae,0.2004376439850822,0.0,0.99408014571949,computed
Algarolutra,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Aonyx,0.2004376439850822,0.0,0.0,from Mustelidae (not monophyletic)
Arctonyx,0.2004376439850822,0.0,0.0,from Mustelidae (cherry)
Eira,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Enhydra,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Enhydrictis,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Galictis,0.2004376439850822,0.0,0.0,from Mustelidae (not monophyletic)
Gulo,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Ictonyx,0.2004376439850822,0.0,0.0,from Mustelidae (not monophyletic)
Lontra,0.30006206730257756,0.2993895540897659,1.0,computed
Lutra,0.2004376439850822,0.0,0.0,from Mustelidae (not monophyletic)
Lutrogale,0.2004376439850822,0.0,0.0,from Mustelidae (cherry)
Lyncodon,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Martes,0.2004376439850822,0.0,0.0,from Mustelidae (not monophyletic)
Megalenhydris,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Meles,0.1991229538942343,0.0,1.0,computed
Mellivora,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Melogale,0.1972767077055953,0.0,1.0,computed
Mustela,0.2004376439850822,0.0,0.0,from Mustelidae (not monophyletic)
Mustelercta,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Neovison,0.2004376439850822,0.0,1.0,from Mustelidae (cherry)
Oriensictis,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Pannonictis,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Poecilogale,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Pteronura,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Sardolutra,0.2004376439850822,0.0,0.0,from Mustelidae (unsampled)
Taxidea,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Vormela,0.2004376439850822,0.0,0,from Mustelidae (singleton)
Nandiniidae,0.26494807373994717,0.13632237071508846,0,from Carnivora (singleton)
Nandinia,0.26494807373994717,0.13632237071508846,0,from Nandiniidae (singleton)
Odobenidae,0.26494807373994717,0.13632237071508846,0,from Carnivora (singleton)
Odobenus,0.26494807373994717,0.13632237071508846,0,from Odobenidae (singleton)
Otariidae,0.3360031211961213,0.0,1.0,computed
Arctocephalus,0.3360031211961213,0.0,0.0,from Otariidae (not monophyletic)
Callorhinus,0.3360031211961213,0.0,0,from Otariidae (singleton)
Eumetopias,0.3360031211961213,0.0,0,from Otariidae (singleton)
Neophoca,0.3360031211961213,0.0,0,from Otariidae (singleton)
Otaria,0.3360031211961213,0.0,0,from Otariidae (singleton)
Phocarctos,0.3360031211961213,0.0,0,from Otariidae (singleton)
Zalophus,1.0000000282819324,1.0000000272819323,1.0,computed
Phocidae,0.2385598690672399,0.0,1.0,computed
Cystophora,0.2385598690672399,0.0,0,from Phocidae (singleton)
Erignathus,0.2385598690672399,0.0,0,from Phocidae (singleton)
Halichoerus,0.2385598690672399,0.0,0,from Phocidae (singleton)
Histriophoca,0.2385598690672399,0.0,0,from Phocidae (singleton)
Hydrurga,0.2385598690672399,0.0,0,from Phocidae (singleton)
Leptonychotes,0.2385598690672399,0.0,0,from Phocidae (singleton)
Lobodon,0.2385598690672399,0.0,0,from Phocidae (singleton)
Mirounga,0.2385598690672399,0.0,1.0,from Phocidae (cherry)
Monachus,0.2385598690672399,0.0,0,from Phocidae (singleton)
Neomonachus,0.2385598690672399,0.0,0.0,from Phocidae (not monophyletic)
Ommatophoca,0.2385598690672399,0.0,0,from Phocidae (singleton)
Pagophilus,0.2385598690672399,0.0,0,from Phocidae (singleton)
Phoca,0.2385598690672399,0.0,1.0,from Phocidae (cherry)
Pusa,0.2385598690672399,0.0,0.0,from Phocidae (not monophyletic)
Prionodontidae,0.26494807373994717,0.13632237071508846,1.0,from Carnivora (cherry)
Prionodon,0.26494807373994717,0.13632237071508846,1.0,from Prionodontidae (cherry)
Procyonidae,0.20418144883850728,0.16098103192218297,1.0,computed
Bassaricyon,0.22348427838313237,0.19943482769300236,1.0,computed
Bassariscus,0.20418144883850728,0.16098103192218297,1.0,from Procyonidae (cherry)
Nasua,0.20418144883850728,0.16098103192218297,0.0,from Procyonidae (not monophyletic)
Nasuella,0.20418144883850728,0.16098103192218297,1.0,from Procyonidae (cherry)
Potos,0.20418144883850728,0.16098103192218297,0,from Procyonidae (singleton)
Procyon,0.3175781913305387,0.0,1.0,computed
Ursidae,0.16394644917907378,0.05684879163686016,1.0,computed
Ailuropoda,0.16394644917907378,0.05684879163686016,0,from Ursidae (singleton)
Arctodus,0.16394644917907378,0.05684879163686016,0,from Ursidae (singleton)
Helarctos,0.16394644917907378,0.05684879163686016,0,from Ursidae (singleton)
Melursus,0.16394644917907378,0.05684879163686016,0,from Ursidae (singleton)
Tremarctos,0.16394644917907378,0.05684879163686016,0,from Ursidae (singleton)
Ursus,0.16394644917907378,0.05684879163686016,0.0,from Ursidae (not monophyletic)
Viverridae,0.2835460992782231,0.16746898798584997,0.9983193277310924,computed
Arctictis,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Arctogalidia,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Chrotogale,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Civettictis,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Cynogale,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Diplogale,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Genetta,0.2835460992782231,0.16746898798584997,0.0,from Viverridae (not monophyletic)
Hemigalus,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Macrogalidia,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Paguma,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Paradoxurus,0.21900054715295683,0.0,1.0,computed
Poiana,0.2835460992782231,0.16746898798584997,1.0,from Viverridae (cherry)
Viverra,0.28501025829612375,0.28493333084642836,1.0,computed
Viverricula,0.2835460992782231,0.16746898798584997,0,from Viverridae (singleton)
Cetartiodactyla,0.3474188944324174,0.23777824890233387,0.9991194353204277,computed
Antilocapridae,0.3474188944324174,0.23777824890233387,0,from Cetartiodactyla (singleton)
Antilocapra,0.3474188944324174,0.23777824890233387,0,from Antilocapridae (singleton)
Balaenidae,0.3474188944324174,0.23777824890233387,0.0,from Cetartiodactyla (not monophyletic)
Balaena,0.3474188944324174,0.23777824890233387,0,from Balaenidae (singleton)
Eubalaena,0.3474188944324174,0.23777824890233387,0.0,from Balaenidae (not monophyletic)
Balaenopteridae,0.3474188944324174,0.23777824890233387,0.0,from Cetartiodactyla (not monophyletic)
Balaenoptera,0.3474188944324174,0.23777824890233387,0.0,from Balaenopteridae (not monophyletic)
Megaptera,0.3474188944324174,0.23777824890233387,0,from Balaenopteridae (singleton)
Bovidae,0.25116071837083764,0.0,0.9980490088965195,computed
Addax,0.25116071837083764,0.0,0,from Bovidae (singleton)
Aepyceros,0.25116071837083764,0.0,0,from Bovidae (singleton)
Alcelaphus,0.25116071837083764,0.0,0,from Bovidae (singleton)
Ammodorcas,0.25116071837083764,0.0,0,from Bovidae (singleton)
Ammotragus,0.25116071837083764,0.0,0,from Bovidae (singleton)
Antidorcas,0.25116071837083764,0.0,0,from Bovidae (singleton)
Antilope,0.25116071837083764,0.0,0,from Bovidae (singleton)
Arabitragus,0.25116071837083764,0.0,0,from Bovidae (singleton)
Beatragus,0.25116071837083764,0.0,0,from Bovidae (singleton)
Bibos,0.25116071837083764,0.0,0.0,from Bovidae (unsampled)
Bison,0.25116071837083764,0.0,0.0,from Bovidae (not monophyletic)
Bos,0.25116071837083764,0.0,0.0,from Bovidae (not monophyletic)
Boselaphus,0.25116071837083764,0.0,0,from Bovidae (singleton)
Bubalus,0.25116071837083764,0.0,0.7333333333333334,from Bovidae (crown capture probability)
Budorcas,0.25116071837083764,0.0,0,from Bovidae (singleton)
Capra,0.25116071837083764,0.0,0.0,from Bovidae (not monophyletic)
Capricornis,0.37802186651835723,0.0,0.9183673469387755,computed
