taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.2650556427778823,0.1793805082827619,0.9999826236921613,computed
Mammalia,0.2650556427778823,0.1793805082827619,0.9999826236921613,computed
Afrosoricida,0.07998793346045684,0.03276736307935578,0.9981203007518797,computed
Chrysochloridae,0.16210904739664095,0.0,1.0,computed
Amblysomus,0.16210904739664095,0.0,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.16210904739664095,0.0,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.16210904739664095,0.0,0,from Chrysochloridae (singleton)
Chlorotalpa,0.16210904739664095,0.0,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.16210904739664095,0.0,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.16210904739664095,0.0,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.16210904739664095,0.0,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.16210904739664095,0.0,0,from Chrysochloridae (singleton)
Huetia,0.16210904739664095,0.0,0,from Chrysochloridae (singleton)
Neamblysomus,0.16210904739664095,0.0,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.07998793346045684,0.03276736307935578,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.07998793346045684,0.03276736307935578,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.09219488693542585,0.053629499408945513,0.9983193277310924,computed
Echinops,0.09219488693542585,0.053629499408945513,0,from Tenrecidae (singleton)
Geogale,0.09219488693542585,0.053629499408945513,0,from Tenrecidae (singleton)
Hemicentetes,0.09219488693542585,0.053629499408945513,1.0,from Tenrecidae (cherry)
Limnogale,0.09219488693542585,0.053629499408945513,0,from Tenrecidae (singleton)
Microgale,0.09219488693542585,0.053629499408945513,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.09219488693542585,0.053629499408945513,1.0,from Tenrecidae (cherry)
Oryzorictes,0.09219488693542585,0.053629499408945513,1.0,from Tenrecidae (cherry)
Potamogale,0.09219488693542585,0.053629499408945513,0,from Tenrecidae (singleton)
Setifer,0.09219488693542585,0.053629499408945513,0,from Tenrecidae (singleton)
Tenrec,0.09219488693542585,0.053629499408945513,0,from Tenrecidae (singleton)
Carnivora,0.31928067530051024,0.15982324417612567,0.9994615695248351,computed
Ailuridae,0.31928067530051024,0.15982324417612567,0,from Carnivora (singleton)
Ailurus,0.31928067530051024,0.15982324417612567,0,from Ailuridae (singleton)
Canidae,0.4387028449626429,0.03981849970820208,0.9928443649373881,computed
Atelocynus,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Canis,0.4387028449626429,0.03981849970820208,0.0,from Canidae (not monophyletic)
Cerdocyon,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Chrysocyon,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Cuon,0.4387028449626429,0.03981849970820208,0.0,from Canidae (crown capture probability)
Cynotherium,0.4387028449626429,0.03981849970820208,0.0,from Canidae (unsampled)
Dusicyon,0.4387028449626429,0.03981849970820208,1.0,from Canidae (cherry)
Lycaon,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Nyctereutes,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Otocyon,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Pseudalopex,0.4387028449626429,0.03981849970820208,0.0,from Canidae (not monophyletic)
Speothos,0.4387028449626429,0.03981849970820208,0,from Canidae (singleton)
Urocyon,0.4387028449626429,0.03981849970820208,1.0,from Canidae (cherry)
Vulpes,0.4387028449626429,0.03981849970820208,0.0,from Canidae (not monophyletic)
Xenocyon,0.4387028449626429,0.03981849970820208,0.0,from Canidae (unsampled)
Eupleridae,0.284244650089066,0.21074333392653408,0.9669421487603306,computed
Cryptoprocta,0.284244650089066,0.21074333392653408,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.284244650089066,0.21074333392653408,0.0,from Eupleridae (cherry)
Fossa,0.284244650089066,0.21074333392653408,0,from Eupleridae (singleton)
Galidia,0.284244650089066,0.21074333392653408,0,from Eupleridae (singleton)
Galidictis,0.284244650089066,0.21074333392653408,1.0,from Eupleridae (cherry)
Mungotictis,0.284244650089066,0.21074333392653408,0,from Eupleridae (singleton)
Salanoia,0.284244650089066,0.21074333392653408,1.0,from Eupleridae (cherry)
Felidae,0.36104459771560954,0.0,0.9966777408637874,computed
Acinonyx,0.36104459771560954,0.0,0,from Felidae (singleton)
