taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.29133174287531044,0.19923151710249898,0.9999826236921613,computed
Mammalia,0.29133174287531044,0.19923151710249898,0.9999826236921613,computed
Afrosoricida,0.12479779151272373,0.07995063703953559,0.9981203007518797,computed
Chrysochloridae,0.2364050994356642,0.107986812016057,1.0,computed
Amblysomus,0.2364050994356642,0.107986812016057,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.2364050994356642,0.107986812016057,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.2364050994356642,0.107986812016057,0,from Chrysochloridae (singleton)
Chlorotalpa,0.2364050994356642,0.107986812016057,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.2364050994356642,0.107986812016057,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.2364050994356642,0.107986812016057,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.2364050994356642,0.107986812016057,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.2364050994356642,0.107986812016057,0,from Chrysochloridae (singleton)
Huetia,0.2364050994356642,0.107986812016057,0,from Chrysochloridae (singleton)
Neamblysomus,0.2364050994356642,0.107986812016057,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.12479779151272373,0.07995063703953559,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.12479779151272373,0.07995063703953559,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.06436234426552917,0.0,0.9983193277310924,computed
Echinops,0.06436234426552917,0.0,0,from Tenrecidae (singleton)
Geogale,0.06436234426552917,0.0,0,from Tenrecidae (singleton)
Hemicentetes,0.06436234426552917,0.0,1.0,from Tenrecidae (cherry)
Limnogale,0.06436234426552917,0.0,0,from Tenrecidae (singleton)
Microgale,0.06436234426552917,0.0,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.06436234426552917,0.0,1.0,from Tenrecidae (cherry)
Oryzorictes,0.06436234426552917,0.0,1.0,from Tenrecidae (cherry)
Potamogale,0.06436234426552917,0.0,0,from Tenrecidae (singleton)
Setifer,0.06436234426552917,0.0,0,from Tenrecidae (singleton)
Tenrec,0.06436234426552917,0.0,0,from Tenrecidae (singleton)
Carnivora,0.3166787091425702,0.1579102552878302,0.9994615695248351,computed
Ailuridae,0.3166787091425702,0.1579102552878302,0,from Carnivora (singleton)
Ailurus,0.3166787091425702,0.1579102552878302,0,from Ailuridae (singleton)
Canidae,0.39683093581050966,0.0,0.9928443649373881,computed
Atelocynus,0.39683093581050966,0.0,0,from Canidae (singleton)
Canis,0.39683093581050966,0.0,0.0,from Canidae (not monophyletic)
Cerdocyon,0.39683093581050966,0.0,0,from Canidae (singleton)
Chrysocyon,0.39683093581050966,0.0,0,from Canidae (singleton)
Cuon,0.39683093581050966,0.0,0.0,from Canidae (crown capture probability)
