taxon,birth,death,ccp,source
‘  TAXONOMY ROOT  ’,0.28891433946861955,0.19760695479942147,0.9999826236921613,computed
Mammalia,0.28891433946861955,0.19760695479942147,0.9999826236921613,computed
Afrosoricida,0.11084400172074735,0.06362299801565209,0.9981203007518797,computed
Chrysochloridae,0.17382103395923132,0.005629412634915115,1.0,computed
Amblysomus,0.17382103395923132,0.005629412634915115,0.0,from Chrysochloridae (not monophyletic)
Calcochloris,0.17382103395923132,0.005629412634915115,1.0,from Chrysochloridae (cherry)
Carpitalpa,0.17382103395923132,0.005629412634915115,0,from Chrysochloridae (singleton)
Chlorotalpa,0.17382103395923132,0.005629412634915115,1.0,from Chrysochloridae (cherry)
Chrysochloris,0.17382103395923132,0.005629412634915115,0.0,from Chrysochloridae (not monophyletic)
Chrysospalax,0.17382103395923132,0.005629412634915115,1.0,from Chrysochloridae (cherry)
Cryptochloris,0.17382103395923132,0.005629412634915115,1.0,from Chrysochloridae (cherry)
Eremitalpa,0.17382103395923132,0.005629412634915115,0,from Chrysochloridae (singleton)
Huetia,0.17382103395923132,0.005629412634915115,0,from Chrysochloridae (singleton)
Neamblysomus,0.17382103395923132,0.005629412634915115,1.0,from Chrysochloridae (cherry)
Incertae sedis in Afrosoricida,0.11084400172074735,0.06362299801565209,0.0,from Afrosoricida (unsampled)
Plesiorycteropus,0.11084400172074735,0.06362299801565209,0.0,from Incertae sedis in Afrosoricida (unsampled)
Tenrecidae,0.061778848012340376,0.0,0.9983193277310924,computed
Echinops,0.061778848012340376,0.0,0,from Tenrecidae (singleton)
Geogale,0.061778848012340376,0.0,0,from Tenrecidae (singleton)
Hemicentetes,0.061778848012340376,0.0,1.0,from Tenrecidae (cherry)
Limnogale,0.061778848012340376,0.0,0,from Tenrecidae (singleton)
Microgale,0.061778848012340376,0.0,0.0,from Tenrecidae (not monophyletic)
Micropotamogale,0.061778848012340376,0.0,1.0,from Tenrecidae (cherry)
Oryzorictes,0.061778848012340376,0.0,1.0,from Tenrecidae (cherry)
Potamogale,0.061778848012340376,0.0,0,from Tenrecidae (singleton)
Setifer,0.061778848012340376,0.0,0,from Tenrecidae (singleton)
Tenrec,0.061778848012340376,0.0,0,from Tenrecidae (singleton)
Carnivora,0.33310394501128854,0.14453588003828394,0.9994615695248351,computed
Ailuridae,0.33310394501128854,0.14453588003828394,0,from Carnivora (singleton)
Ailurus,0.33310394501128854,0.14453588003828394,0,from Ailuridae (singleton)
Canidae,0.3908975622791671,0.0,0.9928443649373881,computed
Atelocynus,0.3908975622791671,0.0,0,from Canidae (singleton)
Canis,0.3908975622791671,0.0,0.0,from Canidae (not monophyletic)
Cerdocyon,0.3908975622791671,0.0,0,from Canidae (singleton)
Chrysocyon,0.3908975622791671,0.0,0,from Canidae (singleton)
Cuon,0.3908975622791671,0.0,0.0,from Canidae (crown capture probability)
Cynotherium,0.3908975622791671,0.0,0.0,from Canidae (unsampled)
Dusicyon,0.3908975622791671,0.0,1.0,from Canidae (cherry)
Lycaon,0.3908975622791671,0.0,0,from Canidae (singleton)
Nyctereutes,0.3908975622791671,0.0,0,from Canidae (singleton)
Otocyon,0.3908975622791671,0.0,0,from Canidae (singleton)
Pseudalopex,0.3908975622791671,0.0,0.0,from Canidae (not monophyletic)
Speothos,0.3908975622791671,0.0,0,from Canidae (singleton)
Urocyon,0.3908975622791671,0.0,1.0,from Canidae (cherry)
Vulpes,0.3908975622791671,0.0,0.0,from Canidae (not monophyletic)
Xenocyon,0.3908975622791671,0.0,0.0,from Canidae (unsampled)
Eupleridae,0.4452544087244117,0.4314711894228516,0.9669421487603306,computed
Cryptoprocta,0.4452544087244117,0.4314711894228516,0.6666666666666667,from Eupleridae (crown capture probability)
Eupleres,0.4452544087244117,0.4314711894228516,0.0,from Eupleridae (cherry)
Fossa,0.4452544087244117,0.4314711894228516,0,from Eupleridae (singleton)
Galidia,0.4452544087244117,0.4314711894228516,0,from Eupleridae (singleton)
Galidictis,0.4452544087244117,0.4314711894228516,1.0,from Eupleridae (cherry)
Mungotictis,0.4452544087244117,0.4314711894228516,0,from Eupleridae (singleton)
Salanoia,0.4452544087244117,0.4314711894228516,1.0,from Eupleridae (cherry)
Felidae,0.44923145513497076,0.0,0.9966777408637874,computed
Acinonyx,0.44923145513497076,0.0,0,from Felidae (singleton)
Caracal,0.44923145513497076,0.0,1.0,from Felidae (cherry)
Catopuma,0.44923145513497076,0.0,0.0,from Felidae (not monophyletic)
Felis,0.6984475070967583,0.4286490105785703,1.0,computed
Hemimachairodus,0.44923145513497076,0.0,0.0,from Felidae (unsampled)
Herpailurus,0.44923145513497076,0.0,0,from Felidae (singleton)
Homotherium,0.44923145513497076,0.0,0,from Felidae (singleton)
Leopardus,0.597120426829875,0.0,1.0,computed
Leptailurus,0.44923145513497076,0.0,0,from Felidae (singleton)
Lynx,0.2662534925939875,0.0,1.0,computed
Miracinonyx,0.44923145513497076,0.0,0,from Felidae (singleton)
Neofelis,0.44923145513497076,0.0,0.6666666666666667,from Felidae (crown capture probability)
Otocolobus,0.44923145513497076,0.0,0,from Felidae (singleton)
Panthera,0.28707162221527177,0.0,0.9333333333333333,computed
Pardofelis,0.44923145513497076,0.0,0,from Felidae (singleton)
Prionailurus,0.26692645126604103,0.0,1.0,computed
Puma,0.44923145513497076,0.0,0,from Felidae (singleton)
Smilodon,0.44923145513497076,0.0,0,from Felidae (singleton)
Herpestidae,0.3022775129554646,0.0,1.0,computed
Atilax,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Bdeogale,1.0000000282819324,1.0000000272819323,1.0,computed
Crossarchus,0.4359503310722431,0.0,1.0,computed
Cynictis,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Dologale,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Helogale,0.3022775129554646,0.0,1.0,from Herpestidae (cherry)
Herpestes,0.3022775129554646,0.0,0.0,from Herpestidae (not monophyletic)
Ichneumia,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Liberiictis,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Mungos,0.3022775129554646,0.0,1.0,from Herpestidae (cherry)
Paracynictis,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Rhynchogale,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Suricata,0.3022775129554646,0.0,0,from Herpestidae (singleton)
Hyaenidae,0.210335764577319,0.0,0.9,computed
Chasmaporthetes,0.210335764577319,0.0,0.0,from Hyaenidae (unsampled)
Crocuta,0.210335764577319,0.0,0,from Hyaenidae (singleton)
Hyaena,0.210335764577319,0.0,1.0,from Hyaenidae (cherry)
Proteles,0.210335764577319,0.0,0,from Hyaenidae (singleton)
Mephitidae,0.1741582554351682,0.06413851306466051,1.0,computed
Conepatus,0.4228308066384224,0.4227833458709508,1.0,computed
Mephitis,0.1741582554351682,0.06413851306466051,1.0,from Mephitidae (cherry)
Mydaus,0.1741582554351682,0.06413851306466051,1.0,from Mephitidae (cherry)
Spilogale,0.19045741412413653,0.0,1.0,computed
Mustelidae,0.2643519066734433,0.0,0.99408014571949,computed
Algarolutra,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Aonyx,0.2643519066734433,0.0,0.0,from Mustelidae (not monophyletic)
Arctonyx,0.2643519066734433,0.0,0.0,from Mustelidae (cherry)
Eira,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Enhydra,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Enhydrictis,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Galictis,0.2643519066734433,0.0,0.0,from Mustelidae (not monophyletic)
Gulo,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Ictonyx,0.2643519066734433,0.0,0.0,from Mustelidae (not monophyletic)
Lontra,0.4576712260789485,0.4574382943005813,1.0,computed
Lutra,0.2643519066734433,0.0,0.0,from Mustelidae (not monophyletic)
Lutrogale,0.2643519066734433,0.0,0.0,from Mustelidae (cherry)
Lyncodon,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Martes,0.2643519066734433,0.0,0.0,from Mustelidae (not monophyletic)
Megalenhydris,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Meles,0.13651799694219852,0.0,1.0,computed
Mellivora,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Melogale,0.16335149449404054,0.11203036369582603,1.0,computed
Mustela,0.2643519066734433,0.0,0.0,from Mustelidae (not monophyletic)
Mustelercta,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Neovison,0.2643519066734433,0.0,1.0,from Mustelidae (cherry)
Oriensictis,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Pannonictis,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Poecilogale,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Pteronura,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Sardolutra,0.2643519066734433,0.0,0.0,from Mustelidae (unsampled)
Taxidea,0.2643519066734433,0.0,0,from Mustelidae (singleton)
Vormela,0.2643519066734433,0.0,0,from Mustelidae (singleton)
